time	PSA2
1996-04-01	-0.8252688608983024
1996-05-01	-0.6342995277428362
1996-06-01	0.03928391348689746
1996-07-01	0.09361085724289839
1996-08-01	0.8209679156096995
1996-09-01	1.514629916598215
1996-10-01	0.47058166936549095
1996-11-01	1.9628906012353877
1996-12-01	-0.4735247248576367
1997-01-01	0.7206026031121476
1997-02-01	0.21740003414530776
1997-03-01	-0.14690404078193822
1997-04-01	1.7644970380585596
1997-05-01	-0.9534696515510195
1997-06-01	-1.1562700039719365
1997-07-01	-0.009944562284453921
1997-08-01	0.558448482994493
1997-09-01	-2.6741400486516156
1997-10-01	-0.9688230421223958
1997-11-01	-1.246641288529616
1997-12-01	-0.8437745173927436
1998-01-01	-0.48523291453561707
1998-02-01	-1.1776568033758212
1998-03-01	-0.6077364212610206
1998-04-01	-0.9075960312543266
1998-05-01	-2.1261572047072184
1998-06-01	-2.2684494020747046
1998-07-01	0.7908317097028873
1998-08-01	-1.759047407381857
1998-09-01	-0.34259580208324175
1998-10-01	0.3342967613848996
1998-11-01	-1.1499496465265278
1998-12-01	-0.9270136015385747
1999-01-01	-1.188755088065446
1999-02-01	0.4079249302488454
1999-03-01	-0.33529595100348525
1999-04-01	-0.20468032145693302
1999-05-01	-0.3607610713941618
1999-06-01	-0.3735871232852761
1999-07-01	-0.3562557372689205
1999-08-01	-1.4760412209695435
1999-09-01	-0.9205440134686999
1999-10-01	-2.026799111750385
1999-11-01	-0.2238698686339642
1999-12-01	0.09183717927981101
2000-01-01	0.22157945014792058
2000-02-01	-0.35674286492214935
2000-03-01	-0.7047585009006099
2000-04-01	-0.15045494997302933
2000-05-01	-0.5075197135149861
2000-06-01	-0.2222118554780748
2000-07-01	-0.49920250785578957
2000-08-01	-1.6435788298945273
2000-09-01	0.3314558382163914
2000-10-01	-0.8255824620406823
2000-11-01	-1.4849353460541548
2000-12-01	0.6561226993062615
2001-01-01	-0.20150607485215896
2001-02-01	0.5958683792773425
2001-03-01	0.38187713478939306
2001-04-01	-1.4547411815983906
2001-05-01	0.8670114943287998
2001-06-01	-1.1081635883640522
2001-07-01	-1.76031670368775
2001-08-01	2.1842541456522637
2001-09-01	-1.1043098022168885
2001-10-01	1.1532811225812016
2001-11-01	0.9364371711655579
2001-12-01	1.6670308611365652
2002-01-01	0.47572572634955906
2002-02-01	0.7358735905147159
2002-03-01	0.1739077230339535
2002-04-01	-0.9211447454235336
2002-05-01	0.08528409346740742
2002-06-01	0.5161709305582922
2002-07-01	0.1721085756105067
2002-08-01	-1.2375146921931617
2002-09-01	-0.8470533096035568
2002-10-01	1.0202840551303245
2002-11-01	0.14765727320392513
2002-12-01	-0.2584021698966492
2003-01-01	0.26110828729528085
2003-02-01	1.1920737147102125
2003-03-01	-0.4515988349522713
2003-04-01	-2.423069358482455
2003-05-01	-1.4318669983490535
2003-06-01	1.1323706886386211
2003-07-01	-0.03439261523357068
2003-08-01	1.3834642082133
2003-09-01	1.9594778930450565
2003-10-01	1.0384411347255336
2003-11-01	-0.012261404114905028
2003-12-01	0.10320534778289268
2004-01-01	1.3541140707502606
2004-02-01	-0.2951815821037238
2004-03-01	0.7045165051302821
2004-04-01	-0.4746878248020991
2004-05-01	-0.9318256830812099
2004-06-01	-0.5031543341875938
2004-07-01	1.2212057228451823
2004-08-01	1.047643547108951
2004-09-01	0.7199842509612046
2004-10-01	-0.37335484452928924
2004-11-01	0.07155106065586163
2004-12-01	0.2102660764489098
2005-01-01	-0.5535451753001164
2005-02-01	-0.14183084281083944
2005-03-01	0.48458023378248866
2005-04-01	-0.204521299713726
2005-05-01	1.5797288021000804
2005-06-01	0.9659856760178033
2005-07-01	-1.0187937589878695
2005-08-01	0.753975625008628
2005-09-01	-1.4090283236152001
2005-10-01	-0.4098939398834948
2005-11-01	-1.4475564602795223
2005-12-01	-0.09560342587655594
2006-01-01	-0.27469694446501036
2006-02-01	-0.4126108098484099
2006-03-01	1.2351980221938412
2006-04-01	2.1082487761266293
2006-05-01	1.6110442514088072
2006-06-01	-0.7346068834385041
2006-07-01	-0.6261303621854877
2006-08-01	-1.8791791966230638
2006-09-01	-0.42090510603322373
2006-10-01	-0.48554203721915995
2006-11-01	-0.4862343665447646
2006-12-01	1.5291982939663835
2007-01-01	-1.2206221189997075
2007-02-01	-0.4474577645805857
2007-03-01	-1.2380720539504555
2007-04-01	-0.6014984991563903
2007-05-01	-0.3061764490618511
2007-06-01	0.3735165664267812
2007-07-01	-0.2154585598229367
2007-08-01	-0.392440502210368
2007-09-01	-1.1959227352623707
2007-10-01	0.737515866510833
2007-11-01	-0.49164684852176566
2007-12-01	-0.6720717866864069
2008-01-01	-0.8761054031507222
2008-02-01	0.5834619938809398
2008-03-01	-0.8775769278114391
2008-04-01	0.37472113436142096
2008-05-01	1.411718388883478
2008-06-01	-1.8015523170179535
2008-07-01	0.5395988958950144
2008-08-01	1.3104894231868605
2008-09-01	0.21336913166076474
2008-10-01	-1.1160798673188463
2008-11-01	0.15023618849013531
2008-12-01	0.22010581241312396
2009-01-01	0.8734228008553496
2009-02-01	-0.9018337629174825
2009-03-01	0.2714476676616835
2009-04-01	-0.48329885020142727
2009-05-01	2.0531825284760536
2009-06-01	0.1073946250517458
2009-07-01	-0.7567401130859122
2009-08-01	0.7296977535138846
2009-09-01	0.8487897680375678
2009-10-01	1.825044827802539
2009-11-01	0.7880115155040299
2009-12-01	0.33301125153290695
2010-01-01	1.6057198528643526
2010-02-01	-0.8975372581427398
2010-03-01	-0.14423984212066812
2010-04-01	-0.46619320678217485
2010-05-01	0.9825491961828534
2010-06-01	0.23618434074232003
2010-07-01	-0.8120851392515845
2010-08-01	-0.12948229313353551
2010-09-01	0.35850259791436084
2010-10-01	1.170846216771013
2010-11-01	0.800707642942865
2010-12-01	0.9023497035412864
2011-01-01	-0.20276562315739857
2011-02-01	0.7194587760103437
2011-03-01	0.6766385399461385
2011-04-01	0.7711461466052346
2011-05-01	0.7452772637537133
2011-06-01	0.5594630085401089
2011-07-01	0.04043979148538185
2011-08-01	-2.1844243752563473
2011-09-01	1.0666118528706563
2011-10-01	-0.014176330678834045
2011-11-01	0.8468482435875931
2011-12-01	-1.0510445549611052
2012-01-01	-0.3933559580154532
2012-02-01	1.4323197152049578
2012-03-01	-0.4322113814072726
2012-04-01	-0.5333917109189108
2012-05-01	0.6399897912782848
2012-06-01	2.1275365506026813
2012-07-01	0.48794667905949457
2012-08-01	0.8970393540186883
2012-09-01	-0.7218438867747317
2012-10-01	0.2590182976279155
2012-11-01	-0.22022387730630785
2012-12-01	-1.2144112497119255
2013-01-01	0.31572668835902606
2013-02-01	-1.1771366908382803
2013-03-01	-1.672712011573419
2013-04-01	1.06318819742918
2013-05-01	-1.032416613772209
2013-06-01	1.6052489025847552
2013-07-01	-0.7419768964177357
2013-08-01	1.6966074022298754
2013-09-01	0.7581862971439677
2013-10-01	0.8462320101474916
2013-11-01	0.5858551096230082
2013-12-01	-0.27579863861445875
2014-01-01	0.04709052808969868
2014-02-01	0.2510653877118313
2014-03-01	1.0114311467296806
2014-04-01	0.6724519676470895
2014-05-01	0.054204822574604204
2014-06-01	0.7889128030930097
2014-07-01	0.8708551372490007
2014-08-01	-2.017396734140027
2014-09-01	-1.091153588351401
2014-10-01	-0.10221479339419574
2014-11-01	0.863093963723443
2014-12-01	-0.6391296225490498
2015-01-01	-0.5812605123447011
2015-02-01	-0.7061070725597082
2015-03-01	1.0265787771037431
2015-04-01	-0.6240449402864409
2015-05-01	0.2894289357497547
2015-06-01	0.16173592963048444
2015-07-01	1.2735536149341478
2015-08-01	1.0111622955203068
2015-09-01	-0.8437049165104483
2015-10-01	-1.8220159924754804
2015-11-01	-0.21667022537068617
2015-12-01	0.3268238467256498
2016-01-01	-1.7842080769335094
2016-02-01	-0.4135592267256097
2016-03-01	-0.35148989826273197
2016-04-01	-0.05229505664074814
2016-05-01	-1.9951960894734564
2016-06-01	-1.7624761230904236
2016-07-01	-0.2144556141580951
2016-08-01	-1.4807694123268067
2016-09-01	-0.06388669649077439
2016-10-01	0.21640861559613364
2016-11-01	0.8377173171505591
2016-12-01	0.14899531497333315
2017-01-01	1.450261795786805
2017-02-01	0.4647512524286972
2017-03-01	-2.082130201665805
2017-04-01	-1.8008993117287364
2017-05-01	-0.6078003358232624
2017-06-01	1.0651921013242154
2017-07-01	1.921853571780497
2017-08-01	1.1942425493510251
2017-09-01	2.6281238816748758
2017-10-01	0.736927271624459
2017-11-01	-1.8668592910444604
2017-12-01	0.29786137295899234
2018-01-01	-0.33353624792335107
2018-02-01	-0.023723687251644022
2018-03-01	2.239847301705199
2018-04-01	1.917593963816608
2018-05-01	0.03907943108371757
2018-06-01	-0.6194212552173042
2018-07-01	-0.545657417396712
2018-08-01	2.140808248659656
2018-09-01	0.8313817224762362
2018-10-01	-2.1870635873327426
2018-11-01	-0.0174856312350641
2018-12-01	-0.45001356992365554
2019-01-01	-0.33183634977269877
2019-02-01	-0.04245031387241187
2019-03-01	-0.03325758990587971
2019-04-01	0.37027903092645176
2019-05-01	-0.7420432931711631
2019-06-01	-0.855804846750398
2019-07-01	0.8015184645344411
2019-08-01	-0.947594374705485
2019-09-01	-1.253244863421728
2019-10-01	1.3579303507725775
2019-11-01	1.5069434287999302
2019-12-01	1.1969765741319334
2020-01-01	0.03937974580623283
2020-02-01	-0.41925862860888563
2020-03-01	0.4694639577852681
2020-04-01	1.1028642039903596
2020-05-01	-0.821559365841433
2020-06-01	-0.6291978108588254
2020-07-01	-0.9094779648199053
2020-08-01	0.47700852717261044
2020-09-01	-0.40492589388699246
2020-10-01	-0.9982206558974389
2020-11-01	0.2005892939697453
2020-12-01	0.37342674375986873
2021-01-01	0.6787998575835572
2021-02-01	0.6553609229551214
2021-03-01	-0.0005918139535424855
2021-04-01	0.6926043029630697
2021-05-01	-0.2193893127859728
2021-06-01	-0.9954776969285971
2021-07-01	0.3827027389967075
2021-08-01	0.061315279285152034
2021-09-01	0.36043215850462795
2021-10-01	0.23587581097771881
2021-11-01	0.014969608496979977
2021-12-01	-0.44689791206895213
2022-01-01	-1.420786010571563
2022-02-01	-0.07442983359275272
2022-03-01	-0.10726247400116164
2022-04-01	-0.5755111534071489
2022-05-01	-0.7808350444650074
2022-06-01	1.2179804884672214
2022-07-01	-0.7626239952612139
2022-08-01	-0.45703079547624126
2022-09-01	-0.4268437001677433
2022-10-01	0.11806477885052674
2022-11-01	1.21572876415778
2022-12-01	-0.7917261766666647
2023-01-01	-0.8272269538848125
2023-02-01	1.049962576733816
2023-03-01	2.9741655052598843
2023-04-01	1.5541703046246802
2023-05-01	1.8966257630795325
2023-06-01	2.107457905322446
2023-07-01	1.308522661578546
2023-08-01	1.2083632129843307
2023-09-01	-0.10761187889892171
2023-10-01	0.4460840189404475
2023-11-01	1.1399715983159737
2023-12-01	-0.7954112359094639
2024-01-01	0.26782287635078855
2024-02-01	-0.26322091482875176
2024-03-01	0.9477758476745303
2024-04-01	1.0105237106225107
2024-05-01	-1.037265542936903
2024-06-01	-0.5395520717401839
2024-07-01	0.4162848990175656
2024-08-01	-0.6644797798246839
2024-09-01	2.869873467828832
2024-10-01	-0.21950432397288014
2024-11-01	-0.3564218632624423
2024-12-01	-0.03612185927219334
2025-01-01	1.5724438629887079
2025-02-01	1.173619511249516
2025-03-01	-0.2254380581858144
2025-04-01	-0.19710428988370232
2025-05-01	-0.44370151453492473
2025-06-01	-0.7944703623155415
2025-07-01	1.3110657975645175
2025-08-01	-1.9360598326347331
2025-09-01	0.5505866927466202
