time	NAO
1994-04-01	0.21237956597229693
1994-05-01	-0.17852911690514311
1994-06-01	1.1725304521823836
1994-07-01	0.5761877777132768
1994-08-01	0.3068601964028872
1994-09-01	-0.4525743283171626
1994-10-01	-0.4186190224230014
1994-11-01	0.363088822938657
1994-12-01	1.0019595445815166
1995-01-01	-1.0887593599029557
1995-02-01	1.0515411833008934
1995-03-01	0.14042628161790516
1995-04-01	-1.9644599098694397
1995-05-01	-0.623741220477939
1995-06-01	-0.45124967977836267
1995-07-01	0.0618542487186898
1995-08-01	-0.3047758702428801
1995-09-01	0.14883738702091148
1995-10-01	0.6570851821932104
1995-11-01	-1.2548188019090942
1995-12-01	-1.1575431188369874
1996-01-01	-0.17017281995059322
1996-02-01	-0.6286966759181153
1996-03-01	-0.8142480411193455
