time	PNA
1996-04-01	1.6071277996439355
1996-05-01	-0.2103583956558473
1996-06-01	0.3441678881248296
1996-07-01	-0.032189626412277496
1996-08-01	-0.059037407519451454
1996-09-01	0.5500275972762483
1996-10-01	-0.20758918891832487
1996-11-01	0.395388994943636
1996-12-01	-0.19590712790430118
1997-01-01	1.1916052256964302
1997-02-01	0.07103588819154431
1997-03-01	-0.839543764018403
1997-04-01	1.6383840491718706
1997-05-01	0.7592318389553341
1997-06-01	-1.0592021958869338
1997-07-01	-0.4693433920928754
1997-08-01	-0.1636741160726994
1997-09-01	0.6752245483243046
1997-10-01	0.5580902292271107
1997-11-01	1.3859072480206431
1997-12-01	1.2912017408196066
1998-01-01	1.4302451918169174
1998-02-01	2.782480114456698
1998-03-01	1.1497336069454296
1998-04-01	0.11309360702834408
1998-05-01	-0.5225975124978987
1998-06-01	0.7801475417766051
1998-07-01	0.07507731069564955
1998-08-01	0.3618308005245531
1998-09-01	0.18575466925101322
1998-10-01	-0.2878244617688135
1998-11-01	0.26938182653692777
1998-12-01	-1.4314201721426199
1999-01-01	-1.5622762962529848
1999-02-01	-0.0010208216019196906
1999-03-01	0.16998195167640326
1999-04-01	-0.9100027136156232
1999-05-01	-0.4131066574123552
1999-06-01	0.3092496458587216
1999-07-01	0.31030930214535474
1999-08-01	-0.5658237591062285
1999-09-01	0.09367260715439765
1999-10-01	-0.1546377531279053
1999-11-01	0.29703770234966115
1999-12-01	-0.504621728745765
2000-01-01	-1.8423510734353932
2000-02-01	0.8616787956425714
2000-03-01	1.261696255974566
2000-04-01	-0.00572517695720315
2000-05-01	-0.4150938156579517
2000-06-01	0.45225288891896215
2000-07-01	-0.3620523451145083
2000-08-01	0.1590655971423961
2000-09-01	-0.051668786581258896
2000-10-01	-0.12305275247414979
2000-11-01	1.0513515685286405
2000-12-01	1.8179688783674353
2001-01-01	1.852118069878231
2001-02-01	-0.6100165180498768
2001-03-01	0.6642949305616572
2001-04-01	-1.3941220639360723
2001-05-01	-0.10527542445305468
2001-06-01	0.16066811614792256
2001-07-01	0.06254653283370291
2001-08-01	0.2281577258453867
2001-09-01	0.5122220692771999
2001-10-01	-0.6315973387161068
2001-11-01	1.7868866318738839
2001-12-01	0.6056852696596263
2002-01-01	-1.2972236900843739
2002-02-01	-0.20063927463411127
2002-03-01	-0.9079396736788177
2002-04-01	-2.354758368539975
2002-05-01	-0.5848752710238413
2002-06-01	-0.31837308649975193
2002-07-01	0.01831704680027089
2002-08-01	-0.09968205804702854
2002-09-01	-0.0633771422987023
2002-10-01	0.9292155831269503
2002-11-01	2.3438069715656105
2002-12-01	2.130502441768968
2003-01-01	2.5812682251474572
2003-02-01	-0.08116548706923736
2003-03-01	0.37013237871002724
2003-04-01	-0.6433824517058334
2003-05-01	-0.8901917374866641
2003-06-01	-0.040669051578795364
2003-07-01	-0.02512445056406764
2003-08-01	0.00644408359812237
2003-09-01	0.10827386107107999
2003-10-01	1.200896944018382
2003-11-01	-2.2356348158968347
2003-12-01	0.4455964719511565
2004-01-01	0.43378102386193274
2004-02-01	1.8427714923575356
2004-03-01	-1.1643215142838135
2004-04-01	0.7944712600915778
2004-05-01	-1.2164979390307067
2004-06-01	-0.15566311979249736
2004-07-01	-0.4923290668007578
2004-08-01	-0.5673280466419611
2004-09-01	-0.825658460402641
2004-10-01	-0.5694051004835774
2004-11-01	0.1656254787286742
2004-12-01	-0.5245104733347938
2005-01-01	-0.3125590301761651
2005-02-01	0.6081626195146643
2005-03-01	2.178739424037962
2005-04-01	0.49277852991268556
2005-05-01	1.5885110161260947
2005-06-01	0.08514819426959776
2005-07-01	0.2618338309166745
2005-08-01	-0.1539826052746268
2005-09-01	-1.0134731572726348
2005-10-01	-0.3749974971710292
2005-11-01	-0.09165848280870069
2005-12-01	2.171428336750295
2006-01-01	-0.8453529777381366
2006-02-01	-0.34506445763870963
2006-03-01	-0.22971241160856526
2006-04-01	-0.7765223496540237
2006-05-01	-0.14985350315467613
2006-06-01	-0.33475496924107084
2006-07-01	-0.06799750194696956
2006-08-01	0.012797097822980705
2006-09-01	0.5779179319203404
2006-10-01	-0.05822029704535768
2006-11-01	-0.27670783034771146
2006-12-01	0.7336840453810715
2007-01-01	-0.5187776645994144
2007-02-01	0.40718683177552417
2007-03-01	-0.7780197055365636
2007-04-01	1.373295512348135
2007-05-01	-0.012784429484668722
2007-06-01	-0.3033221364470394
2007-07-01	-0.7996073655626685
2007-08-01	0.047480939603612174
2007-09-01	-0.6870700584478822
2007-10-01	-0.7109073624117472
2007-11-01	0.9347590560661273
2007-12-01	-1.1008962906750757
2008-01-01	-2.1889354797680967
2008-02-01	-0.24538198785231288
2008-03-01	-0.5849208238461799
2008-04-01	-1.60307114849787
2008-05-01	0.9453210875567218
2008-06-01	0.4572209156249406
2008-07-01	-0.08753780031566563
2008-08-01	-0.43126532344800883
2008-09-01	0.3074010933084233
2008-10-01	-0.419390167343176
2008-11-01	1.1756087279638598
2008-12-01	-2.489747600120842
2009-01-01	-0.6383292360725902
2009-02-01	-1.6419151439813116
2009-03-01	-2.217164594404216
2009-04-01	-0.48761959443590946
2009-05-01	-0.5404872458388715
2009-06-01	-0.7740399699784947
2009-07-01	-0.6553407691093572
2009-08-01	0.035904750017138914
2009-09-01	0.41171138127064527
2009-10-01	0.7798950252658619
2009-11-01	-0.41843705597611275
2009-12-01	2.3437817460234487
2010-01-01	2.4849453116128517
2010-02-01	3.384500999164361
2010-03-01	1.324914055497727
2010-04-01	0.1253830487030668
2010-05-01	-0.005210088421466364
2010-06-01	0.24208874049265708
2010-07-01	0.721304568760079
2010-08-01	0.45451698703961113
2010-09-01	0.12181311691893106
2010-10-01	0.6621066613244762
2010-11-01	-0.42139177203015477
2010-12-01	0.3970573908892391
2011-01-01	0.4533277448742411
2011-02-01	-2.6323616513290737
2011-03-01	0.045480867374313685
2011-04-01	-1.3396681840123743
2011-05-01	-0.024037853249626654
2011-06-01	0.4131141130387801
2011-07-01	0.38399333135607105
2011-08-01	0.08200924446583063
2011-09-01	0.3626605153423073
2011-10-01	-0.30957605763810386
2011-11-01	-1.6682097258940707
2011-12-01	-1.3848231153342287
2012-01-01	-0.9411136639978737
2012-02-01	0.7075638863681597
2012-03-01	-1.4412186183529516
2012-04-01	0.418857170522274
2012-05-01	-0.4123413500087798
2012-06-01	0.022317855654081554
2012-07-01	0.03928849613336713
2012-08-01	-0.20973480642967973
2012-09-01	0.24182882067105368
2012-10-01	0.48521691776841347
2012-11-01	0.30574061763868615
2012-12-01	-0.9048345942797094
2013-01-01	-0.8889904952656599
2013-02-01	-0.6460852761018555
2013-03-01	0.8208646662239008
2013-04-01	-0.9238471328615568
2013-05-01	-0.11395050652508963
2013-06-01	0.05444978744350507
2013-07-01	-0.0610744702621826
2013-08-01	-0.14096375248145096
2013-09-01	-0.019846590211888452
2013-10-01	-0.04405806189085847
2013-11-01	-0.804186724915621
2013-12-01	-1.7379365407923208
2014-01-01	0.4148136915629133
2014-02-01	-0.8138682064140246
2014-03-01	0.32834152936918837
2014-04-01	-0.018882687514718513
2014-05-01	-0.6255287607943403
2014-06-01	0.3850267730251452
2014-07-01	-0.36213261629224025
2014-08-01	-0.21210546169758193
2014-09-01	0.20252428930060365
2014-10-01	0.43096423581201604
2014-11-01	1.0827601015239081
2014-12-01	0.4184204440542639
2015-01-01	0.13245446280105685
2015-02-01	0.608915843889645
2015-03-01	-0.24901265708732753
2015-04-01	-0.6882676303689018
2015-05-01	-0.09923669843057359
2015-06-01	0.1961795755121948
2015-07-01	-0.03950965058889984
2015-08-01	0.12064159436828964
2015-09-01	-0.6486868455823269
2015-10-01	0.6870707190386888
2015-11-01	-1.7093344644127193
2015-12-01	-0.7078432353527542
2016-01-01	2.575280621136072
2016-02-01	1.6147671453415735
2016-03-01	1.058351047879477
2016-04-01	1.525466115083142
2016-05-01	-0.010054887405791734
2016-06-01	0.8318283549526345
2016-07-01	0.8372515767122041
2016-08-01	0.20828883672881165
2016-09-01	-0.9522464312218303
2016-10-01	-0.0007389624530163715
2016-11-01	1.054275503698923
2016-12-01	-2.2552375621711285
2017-01-01	-0.7112177095431558
2017-02-01	-0.5905811865082055
2017-03-01	-0.4618032361231152
2017-04-01	0.6924592679901664
2017-05-01	0.10153695970574497
2017-06-01	-0.01781582111942187
2017-07-01	0.4566741536659333
2017-08-01	0.08495623828921262
2017-09-01	0.10019892576313785
2017-10-01	-1.2778121232691895
2017-11-01	-1.5426690900746298
2017-12-01	-0.21057364533111753
2018-01-01	-0.022688306316007555
2018-02-01	-3.8474581212425933
2018-03-01	-0.7794429647428203
2018-04-01	-0.31545112739283687
2018-05-01	-0.684976712610575
2018-06-01	0.09161703842207984
2018-07-01	0.7276968478963208
2018-08-01	0.7040444781614761
2018-09-01	-0.7159861839375362
2018-10-01	0.36946110477410504
2018-11-01	0.42633138878719856
2018-12-01	-0.04171816929734578
2019-01-01	0.3088401306988488
2019-02-01	-2.708824369473843
2019-03-01	0.8339635453792236
2019-04-01	-0.1875809985976357
2019-05-01	0.39607591125156577
2019-06-01	0.2026240011577707
2019-07-01	0.19035400471047664
2019-08-01	0.18033351631778577
2019-09-01	-0.8031392804220957
2019-10-01	-1.1858159303813303
2019-11-01	-0.06594079135482145
2019-12-01	-0.589748054937509
2020-01-01	-1.6219312879081444
2020-02-01	-2.196241376524182
2020-03-01	-3.6851441620008307
2020-04-01	-0.6944407033419585
2020-05-01	0.4088811524810033
2020-06-01	0.42391939631733416
2020-07-01	0.6531220108090189
2020-08-01	0.3662310139575421
2020-09-01	-0.2317164868522081
2020-10-01	-1.4479990995494536
2020-11-01	-1.6664950392109463
2020-12-01	0.9177283410840613
2021-01-01	0.004300458659666548
2021-02-01	-2.1416897112833015
2021-03-01	-2.3993285934343622
2021-04-01	-1.07889051528243
2021-05-01	-0.6339710738947782
2021-06-01	0.26998553491224697
2021-07-01	0.43109684056346886
2021-08-01	0.7389706658913437
2021-09-01	-0.7349445086362769
2021-10-01	-0.8925367169813975
2021-11-01	0.567525914510315
2021-12-01	-4.240149291529708
2022-01-01	-0.21911564423983107
2022-02-01	-1.4043115424419943
2022-03-01	-0.16657658017458193
2022-04-01	-0.8538650896057761
2022-05-01	-1.0329518383151808
2022-06-01	-0.036755241628681684
2022-07-01	0.8693621832266005
2022-08-01	0.19818140745101137
2022-09-01	0.19696916947493154
2022-10-01	-0.7442721856554905
2022-11-01	-1.257395404455676
2022-12-01	-0.7190807639087087
2023-01-01	0.06186480743678964
2023-02-01	-3.133099526574194
2023-03-01	-1.236823373334897
2023-04-01	-1.2465196522068258
2023-05-01	-0.051006416621314256
2023-06-01	-0.25279460433102485
2023-07-01	0.35659375080684685
2023-08-01	0.11187969948808192
2023-09-01	-0.7806042398718269
2023-10-01	0.40032185109399676
2023-11-01	-0.2580721994902027
2023-12-01	0.20785053185902017
2024-01-01	0.08208619743212468
2024-02-01	-0.441453033402179
2024-03-01	-0.539996649728864
2024-04-01	-1.7002627717189374
2024-05-01	-1.5189077391311565
2024-06-01	0.49870293798965576
2024-07-01	0.903334286369507
2024-08-01	0.6242521319414954
2024-09-01	-0.6472187556015274
2024-10-01	-1.4251010724212598
2024-11-01	-0.5907916527097429
2024-12-01	1.195677832687726
2025-01-01	-0.2869579249722212
2025-02-01	-0.011204165740477673
2025-03-01	-0.5405186570644388
2025-04-01	-1.3106344367683673
2025-05-01	-0.7604035885028747
2025-06-01	1.372162901246277
2025-07-01	0.6950062118324378
2025-08-01	0.3001622347372356
2025-09-01	-0.20429934243969453
2025-10-01	-0.618669075668273
2025-11-01	0.18275257815556703
